"video_cats","video_intense","video_num","Subject","how_aroused","how_fearful","how_pleasant","how_present_distant"
"Social","Low","22","R_PIe7UuZex8xBzUd",3,1,7,7
"Social","Low","22","R_Q67uqHeuwohxWi5",1,1,5,3
"Social","Low","22","R_qyDSetAMKsEPeWB",1,1,5,1
"Social","Low","22","R_r9cy6QzHwRJcC1H",1,1,1,5
"Social","Low","22","R_Rav1EemBwbRzMpH",1,1,6,3
"Social","Low","22","R_SHJFxF8ELygiIff",2,1,4,4
"Social","Low","22","R_T0GdQv1WSQK1lpn",3,1,5,6
"Social","Low","22","R_tGJHD6mRW233aKJ",2,1,7,6
"Social","Low","22","R_U9GAnoZgsiR34WZ",5,1,6,6
"Social","Low","22","R_ugY6q1W7HTfGOLD",3,1,6,5
"Social","Low","22","R_ut43dfTcsWbcrfP",5,1,7,7
"Social","Low","22","R_V3iPvWRdwTmxYyJ",1,1,4,3
"Social","Low","22","R_vkxo5gs6KMMuxWN",4,1,5,6
"Social","Low","22","R_vPIYy1VzKd1TZ6N",2,2,4,2
"Social","Low","22","R_We9eRIzRDAZ3Elz",3,1,6,3
"Social","Low","22","R_xEoU0dv89ZMyPsJ",2,1,3,1
"Social","Low","22","R_XG3Wqt7gORf1m0N",1,1,5,1
"Social","Low","22","R_z07IhJqI66Lr2Pn",1,1,5,5
"Social","Low","22","R_ZahwvNyDxFOJ5AJ",3,1,4,3
"Social","Low","22","R_ZHP1LqimCNldWtr",4,4,4,4
"Social","Low","23","R_02hovykUguDYNvX",1,1,1,2
"Social","Low","23","R_07LWbSNN2LeacH7",1,1,4,5
"Social","Low","23","R_0D3jz5vAZzHLlRf",1,1,4,1
"Social","Low","23","R_0U7Lx46Ea7gH93H",3,1,5,5
"Social","Low","23","R_10PMBlLxTrAn3La",1,1,4,5
"Social","Low","23","R_12tikKz34x8g6no",2,1,4,4
"Social","Low","23","R_1C6Yob8vtleTMVa",1,1,5,3
"Social","Low","23","R_1Cl5O6CqdXvL4uQ",1,1,6,6
"Social","Low","23","R_1db1tMBEEHcORzc",1,1,6,5
"Social","Low","23","R_1dGPDAkjnInPvLv",2,1,5,5
"Social","Low","23","R_1dhQLdeO2c59N63",2,1,5,5
"Social","Low","23","R_1dL9aI0w8MzcXar",3,1,5,4
"Social","Low","23","R_1DUppTsWbo3CX2H",3,4,3,4
"Social","Low","23","R_1eFffdFHvefh6Xy",1,1,4,3
"Social","Low","23","R_1Ehc8q8iyqKG8ns",7,4,7,2
"Social","Low","23","R_1eQbKcCudmqEyKP",1,1,6,6
"Social","Low","23","R_1g8BMqTUhQHVe1N",7,5,3,7
"Social","Low","23","R_1gbgwAmly9SYuUJ",1,1,4,4
"Social","Low","23","R_1GBsFuA3ZVcPRWe",1,1,4,3
"Social","Low","23","R_1GDI4erSIx7VG4a",1,1,6,1
"Social","Low","23","R_1gMDGZAGteVx7jy",5,2,1,1
"Social","Low","23","R_1gSjyaJPHI8KVez",1,1,1,5
"Social","Low","23","R_1GTYk1ZyrXpa1du",1,1,4,4
"Social","Low","23","R_1GVRcZcNViwhY00",2,1,4,5
"Social","Low","23","R_1H16OHLkn1F958t",1,1,4,4
"Social","Low","23","R_1IcKUlJ5I6gvH74",1,1,4,4
"Social","Low","23","R_1j9swkI23ULWb79",2,1,4,4
"Social","Low","23","R_1jj544KSRmDnn1e",1,1,4,5
"Social","Low","23","R_1JJIiXozQxILD1w",2,1,4,7
"Social","Low","23","R_1jkWw27Jo9Javir",1,1,4,2
"Social","Low","23","R_1kYwzlUTUo6LDcl",3,1,7,6
"Social","Low","23","R_1Lnj9cPvmtTXqVB",1,1,5,5
"Social","Low","23","R_1LUJLwh9qDrA5Y7",1,1,4,1
"Social","Low","23","R_1LXWKY7izS3P2II",5,1,5,5
"Social","Low","23","R_1mdTD3aVSC7uDMd",1,1,4,4
"Social","Low","23","R_1mOE5AIdk87Kh7U",3,1,5,5
"Social","Low","23","R_1MWhLlfgDbuWsva",2,6,5,4
"Social","Low","23","R_1mXdBon4pwRQsXB",1,1,7,7
"Social","Low","23","R_1NCCj6Nz27k5yP8",1,1,4,4
"Social","Low","23","R_1nU4CABEilUuhea",1,1,4,3
"Social","Low","23","R_1OI8hNAeEaHPPsW",1,1,4,5
"Social","Low","23","R_1OvqYMyxuFyHRyE",1,1,4,4
"Social","Low","23","R_1pDrHHJ48cBmanv",2,2,2,5
"Social","Low","23","R_1pRnuiyols8PW6d",1,1,4,5
"Social","Low","23","R_1PT4VMXzyu9X4vk",1,1,4,4
"Social","Low","23","R_1pW1nozXPce7B2K",4,4,4,4
"Social","Low","23","R_1pZ2DYf9U47F1D8",4,1,4,4
"Social","Low","23","R_1qaieaKdF5EmRiY",1,1,4,1
"Social","Low","23","R_1qVaC4D1KbxmCQY",3,2,3,5
"Social","Low","23","R_1rjrBKLKM9db7WK",1,1,4,3
"Social","Low","23","R_1rqO7j4Xmu87K6Y",2,1,4,5
"Social","Low","23","R_20ZnUh7tdcBeNeE",2,1,4,5
"Social","Low","23","R_21ALhxbLBCibvkH",1,1,4,4
"Social","Low","23","R_21teA0iKhSVzP7n",1,1,4,4
"Social","Low","23","R_22obeeOw4NH8Htf",2,1,6,5
"Social","Low","23","R_23eHB3ku86oKY7E",4,1,4,4
"Social","Low","23","R_24AHi36C1tDKRDY",2,1,5,5
"Social","Low","23","R_24jFPux1Ro8lIvm",1,1,4,2
"Social","Low","23","R_24kfeQ80ukvZv2y",3,1,5,3
"Social","Low","23","R_25LylmU2vMkw8hu",1,1,4,1
"Social","Low","23","R_25WScvehCh4Uji5",1,1,4,4
"Social","Low","23","R_27OJMmyphe1MPJ9",6,1,7,7
"Social","Low","23","R_27QNj5g70puzChi",3,1,5,4
"Social","Low","23","R_2aDoktnWlgQzDLD",4,1,5,5
"Social","Low","23","R_2af7wuavAJCwAuX",2,1,4,5
"Social","Low","23","R_2AKgXpCPM3DhbWA",3,3,4,4
"Social","Low","23","R_2alamzgEQ6HfEBZ",1,1,4,3
"Social","Low","23","R_2arUSyyZ6Su5zIz",1,1,4,5
"Social","Low","23","R_2bN5UY9UkQoZbPR",1,1,4,1
"Social","Low","23","R_2cjdC0KDNDXzfMg",2,1,6,7
"Social","Low","23","R_2CTF6DYoxo4qp7q",2,1,5,4
"Social","Low","23","R_2EiMriXOE5s1mS9",2,2,4,5
"Social","Low","23","R_2eXAAkEkr0NTtNv",1,1,1,1
"Social","Low","23","R_2OVGSoMSQYDJbeP",1,1,4,5
"Social","Low","23","R_2q4VqWiiCFWajt7",3,2,4,4
"Social","Low","23","R_2QFc9So8uqx7zrt",4,1,4,5
"Social","Low","23","R_2qfRlihaJGKVcaE",1,1,4,3
"Social","Low","23","R_2QlM2cDlNgClEmO",4,1,5,5
"Social","Low","23","R_2qxbXHtlB6qnRoG",1,1,6,7
"Social","Low","23","R_2rHfbD6ikCVgDGH",1,1,5,3
"Social","Low","23","R_2sRYsPQ3NsfMbYg",5,2,5,5
"Social","Low","23","R_2SvmRVhhPSB6SVm",4,4,4,4
"Social","Low","23","R_2tzj1YW66bkKb4m",1,1,4,5
"Social","Low","23","R_2uDqycEYtFxtzCy",4,1,5,5
"Social","Low","23","R_2uO32vZC8Fm6SX9",3,3,4,3
"Social","Low","23","R_2usUVsDp0hI7J1T",2,1,4,4
"Social","Low","23","R_2UWcqZdUPtP72Jk",1,1,5,4
"Social","Low","23","R_2VaVNcQVsiiA9iM",2,1,5,2
"Social","Low","23","R_2VBDEEysrjSJmbH",4,1,6,5
"Social","Low","23","R_2vc51ODstmx0ZSu",1,1,4,4
"Social","Low","23","R_2VjA9TyvLo7kaJ4",1,1,1,4
"Social","Low","23","R_2VmDZQcjOmO2svq",7,6,5,6
"Social","Low","23","R_2wFg9AcQrCu55Sp",1,1,3,6
"Social","Low","23","R_2wNc2mET4n9rGZP",2,1,5,3
"Social","Low","23","R_2WUxRCE94Rnvpbn",3,1,4,6
"Social","Low","23","R_2WZ1HeLze5u5OxP",1,1,4,1
"Social","Low","23","R_2YQdOxrw5qsM48s",1,1,4,4
"Social","Low","23","R_2YqUeVF4AoW9MvB",6,4,3,4
"Social","Low","23","R_2YXqTMKyhy5RBYR",1,1,4,1
"Social","Low","23","R_2z7q1EkCiBzJZ5e",1,1,4,6
"Social","Low","23","R_2zdxiXgY3GkN1sK",3,1,3,4
"Social","Low","23","R_2zdypco37CT9Pr3",1,1,6,5
"Social","Low","23","R_2zIy1c7smtu4An5",2,1,2,2
"Social","Low","23","R_2ZKYsxFJUzWzQzU",1,1,4,5
"Social","Low","23","R_305ItLpTNsERowr",1,1,4,4
"Social","Low","23","R_308fAGXAjvPsvTI",4,2,3,3
"Social","Low","23","R_31QMaLLICfNqbPe",1,1,7,4
"Social","Low","23","R_31YFNJrXl5tw9hx",2,3,3,6
"Social","Low","23","R_33rP9NEIgg90lY8",1,1,4,1
"Social","Low","23","R_3CN3v70gw3Es9oA",1,1,4,4
"Social","Low","23","R_3dX4NtfVHJQLcq4",1,1,4,5
"Social","Low","23","R_3e8Gko0Kv1qSXSL",1,1,4,2
"Social","Low","23","R_3EakufORNoswZxY",1,1,4,4
"Social","Low","23","R_3Eo19xBdodh5BNW",4,1,1,2
"Social","Low","23","R_3EQC0CHAK7OFgFx",1,1,7,6
"Social","Low","23","R_3esQpQ4iuLpdZP4",2,1,5,5
"Social","Low","23","R_3fiKSfwprnbbZVY",5,1,4,5
"Social","Low","23","R_3fTvhseqy5iLar9",1,1,4,4
"Social","Low","23","R_3HzPWTTaGI6vOZj",1,1,4,4
"Social","Low","23","R_3iBZlz1UfBe7Rt4",3,1,5,7
"Social","Low","23","R_3iPBNS4kQ3kfklP",1,1,2,5
"Social","Low","23","R_3Iz85vApvmtC7W9",1,1,4,2
"Social","Low","23","R_3JeccEQZIMqVvoQ",2,1,4,6
"Social","Low","23","R_3jfb7IFXpunnHQ5",2,1,4,3
"Social","Low","23","R_3JJX2QNr3kHHl00",1,1,4,4
"Social","Low","23","R_3jZnIC2F8kbe7Fq",2,2,4,4
"Social","Low","23","R_3k26oKoDIybCKJ6",1,1,4,5
"Social","Low","23","R_3kH9ieEExeYqQQx",3,1,6,3
"Social","Low","23","R_3kijHRU5RXB5dwy",7,1,7,7
"Social","Low","23","R_3kN2XJMRe18Oa9H",2,1,4,3
"Social","Low","23","R_3KpH07rqM0125YP",1,1,4,1
"Social","Low","23","R_3LihcqxHfIfqYMB",1,1,6,6
"Social","Low","23","R_3m9aTnIUqsa9E6W",1,1,5,3
"Social","Low","23","R_3MaOtMe5DfFYsys",1,1,4,4
"Social","Low","23","R_3MLjBNIXIXTFOSn",1,1,4,1
"Social","Low","23","R_3n3oQ1sHVCGZJhk",6,1,5,6
"Social","Low","23","R_3NCbXNAgTCITqgs",1,1,3,2
"Social","Low","23","R_3nee6iFBgYTiFvA",2,1,5,6
"Social","Low","23","R_3nphJhOpYSgX1Rd",1,1,5,6
"Social","Low","23","R_3O1zia7dB2MSGQ1",1,1,4,3
"Social","Low","23","R_3p57s8wWBDXOWW0",1,1,4,4
"Social","Low","23","R_3p57uX9D9NmdMxu",3,2,4,4
"Social","Low","23","R_3PAdZukqJzvYg1U",1,1,4,4
"Social","Low","23","R_3PgGbWzZv82rKcj",1,1,4,4
"Social","Low","23","R_3PiT9o1eAbb45ry",1,1,5,7
"Social","Low","23","R_3PvrWnQpRsMHjvh",1,1,4,2
"Social","Low","23","R_3qHxUqJ2KkOfHAu",3,1,5,5
"Social","Low","23","R_3qsP39qBMQF8DNy",1,1,4,1
"Social","Low","23","R_3qvBRmWKUyBqJMX",2,1,4,5
"Social","Low","23","R_3s4GwzWJliZy7bk",3,1,4,3
"Social","Low","23","R_3s7F7MDpER2HckU",2,1,4,4
"Social","Low","23","R_3smqNeDRxVs5Fwz",1,1,4,6
"Social","Low","23","R_3svMUmnXgfdyq4V",2,1,6,2
"Social","Low","23","R_55cw6PG2lmXZMlP",3,1,6,6
"Social","Low","23","R_5zoLhofyHnPlirn",1,1,4,6
"Social","Low","23","R_6G1wWsstEjM1isF",4,2,4,6
"Social","Low","23","R_6MqjOV3SyUV575n",4,3,5,5
"Social","Low","23","R_8k278Iji5UZaGwF",2,1,3,3
"Social","Low","23","R_9B4REuFFfjrDJSN",3,1,5,7
"Social","Low","23","R_9KNNOgqWsedvUm5",1,1,4,5
"Social","Low","23","R_9MpP6jL8fbY9XiN",1,1,4,1
"Social","Low","23","R_A10vSJbbn9AEKPv",1,1,4,6
"Social","Low","23","R_a3FdPK6jmiTLoSB",3,1,4,4
"Social","Low","23","R_A6w2nJMvpZM9ahP",2,1,4,5
"Social","Low","23","R_A6zWt8C78EJco8h",1,1,4,4
"Social","Low","23","R_AdliR4DkBxZOQSd",4,2,5,5
"Social","Low","23","R_AO5DiOp7eBsA50Z",2,2,4,3
"Social","Low","23","R_bOT4UjYNW1SFosN",1,1,5,5
"Social","Low","23","R_bpckZJOF00rfj5n",1,1,5,2
"Social","Low","23","R_bvE7mA29JbiFeg1",1,1,5,5
"Social","Low","23","R_bxEn0tgUAyPybCh",1,1,4,3
"Social","Low","23","R_C98VjxdSDzxm1PP",1,1,5,6
"Social","Low","23","R_cSGFpisvg3Lt4JP",1,1,7,7
"Social","Low","23","R_db4aG8cjPAbqlyx",5,2,6,6
"Social","Low","23","R_engyRILxkKUj4eR",1,1,4,1
"Social","Low","23","R_ePeqcssZ381hLIB",4,1,4,7
"Social","Low","23","R_eyvoSYoLrurpcA1",1,1,3,5
"Social","Low","23","R_Od4keDsH3ZQZsc1",1,1,4,7
"Social","Low","23","R_ONGtbFrygHo3EaZ",1,1,4,4
"Social","Low","23","R_OvdtH0BhKbbq5nH",2,1,4,4
"Social","Low","23","R_PAH4rmCF2fLYnEl",1,1,4,5
"Social","Low","23","R_pgYFD4xopMcwhNL",1,1,4,5
"Social","Low","23","R_PIe7UuZex8xBzUd",1,1,7,6
"Social","Low","23","R_Q67uqHeuwohxWi5",1,1,4,2
"Social","Low","23","R_qyDSetAMKsEPeWB",2,1,6,5
"Social","Low","23","R_r9cy6QzHwRJcC1H",2,1,7,7
"Social","Low","23","R_Rav1EemBwbRzMpH",2,1,5,6
"Social","Low","23","R_SHJFxF8ELygiIff",2,1,4,4
"Social","Low","23","R_T0GdQv1WSQK1lpn",2,1,5,7
"Social","Low","23","R_tGJHD6mRW233aKJ",2,2,6,2
"Social","Low","23","R_U9GAnoZgsiR34WZ",1,1,4,5
"Social","Low","23","R_ugY6q1W7HTfGOLD",4,4,4,4
"Social","Low","23","R_ut43dfTcsWbcrfP",1,1,6,2
"Social","Low","23","R_V3iPvWRdwTmxYyJ",1,1,4,4
"Social","Low","23","R_vkxo5gs6KMMuxWN",1,1,4,4
"Social","Low","23","R_vPIYy1VzKd1TZ6N",3,1,5,5
"Social","Low","23","R_We9eRIzRDAZ3Elz",2,1,4,3
"Social","Low","23","R_xEoU0dv89ZMyPsJ",1,1,4,2
"Social","Low","23","R_XG3Wqt7gORf1m0N",1,1,4,1
"Social","Low","23","R_z07IhJqI66Lr2Pn",1,1,5,4
"Social","Low","23","R_ZahwvNyDxFOJ5AJ",4,1,4,5
"Social","Low","23","R_ZHP1LqimCNldWtr",1,1,7,7
"Social","Low","24","R_02hovykUguDYNvX",1,1,3,2
"Social","Low","24","R_07LWbSNN2LeacH7",2,2,2,3
"Social","Low","24","R_0D3jz5vAZzHLlRf",5,5,4,7
"Social","Low","24","R_0U7Lx46Ea7gH93H",1,1,4,1
"Social","Low","24","R_10PMBlLxTrAn3La",1,1,4,1
"Social","Low","24","R_12tikKz34x8g6no",3,1,4,5
"Social","Low","24","R_1C6Yob8vtleTMVa",5,3,5,7
"Social","Low","24","R_1Cl5O6CqdXvL4uQ",5,4,3,3
"Social","Low","24","R_1db1tMBEEHcORzc",5,1,3,5
"Social","Low","24","R_1dGPDAkjnInPvLv",3,2,4,3
"Social","Low","24","R_1dhQLdeO2c59N63",1,1,5,5
"Social","Low","24","R_1dL9aI0w8MzcXar",4,2,4,3
"Social","Low","24","R_1DUppTsWbo3CX2H",7,1,7,7
"Social","Low","24","R_1eFffdFHvefh6Xy",1,1,4,5
"Social","Low","24","R_1Ehc8q8iyqKG8ns",4,1,3,5
"Social","Low","24","R_1eQbKcCudmqEyKP",4,1,6,3
"Social","Low","24","R_1g8BMqTUhQHVe1N",6,4,4,7
"Social","Low","24","R_1gbgwAmly9SYuUJ",2,2,2,3
"Social","Low","24","R_1GBsFuA3ZVcPRWe",2,1,4,4
"Social","Low","24","R_1GDI4erSIx7VG4a",4,4,4,4
"Social","Low","24","R_1gMDGZAGteVx7jy",2,4,6,5
"Social","Low","24","R_1gSjyaJPHI8KVez",1,1,4,4
"Social","Low","24","R_1GTYk1ZyrXpa1du",1,1,4,2
"Social","Low","24","R_1GVRcZcNViwhY00",2,1,4,5
"Social","Low","24","R_1H16OHLkn1F958t",1,1,4,4
"Social","Low","24","R_1IcKUlJ5I6gvH74",6,2,5,5
"Social","Low","24","R_1j9swkI23ULWb79",4,1,4,5
"Social","Low","24","R_1jj544KSRmDnn1e",3,1,2,1
"Social","Low","24","R_1JJIiXozQxILD1w",3,1,5,7
"Social","Low","24","R_1jkWw27Jo9Javir",4,3,2,3
"Social","Low","24","R_1kYwzlUTUo6LDcl",2,5,2,1
"Social","Low","24","R_1Lnj9cPvmtTXqVB",7,7,3,7
"Social","Low","24","R_1LUJLwh9qDrA5Y7",1,1,4,1
"Social","Low","24","R_1LXWKY7izS3P2II",5,3,4,6
"Social","Low","24","R_1mdTD3aVSC7uDMd",1,5,1,1
"Social","Low","24","R_1mOE5AIdk87Kh7U",6,1,7,7
"Social","Low","24","R_1MWhLlfgDbuWsva",4,2,4,4
"Social","Low","24","R_1mXdBon4pwRQsXB",2,1,4,3
"Social","Low","24","R_1NCCj6Nz27k5yP8",6,1,7,7
"Social","Low","24","R_1nU4CABEilUuhea",2,1,5,4
"Social","Low","24","R_1OI8hNAeEaHPPsW",3,2,2,4
"Social","Low","24","R_1OvqYMyxuFyHRyE",1,1,4,5
"Social","Low","24","R_1pDrHHJ48cBmanv",4,3,3,5
"Social","Low","24","R_1pRnuiyols8PW6d",1,1,3,6
"Social","Low","24","R_1PT4VMXzyu9X4vk",6,6,1,7
"Social","Low","24","R_1pW1nozXPce7B2K",2,1,3,3
"Social","Low","24","R_1pZ2DYf9U47F1D8",4,4,2,6
"Social","Low","24","R_1qaieaKdF5EmRiY",4,5,2,6
"Social","Low","24","R_1qVaC4D1KbxmCQY",5,2,5,4
"Social","Low","24","R_1rjrBKLKM9db7WK",5,2,6,5
"Social","Low","24","R_1rqO7j4Xmu87K6Y",3,4,3,4
"Social","Low","24","R_20ZnUh7tdcBeNeE",5,1,5,6
"Social","Low","24","R_21ALhxbLBCibvkH",1,1,4,4
"Social","Low","24","R_21teA0iKhSVzP7n",6,1,7,7
"Social","Low","24","R_22obeeOw4NH8Htf",6,1,2,5
"Social","Low","24","R_23eHB3ku86oKY7E",3,1,4,4
"Social","Low","24","R_24AHi36C1tDKRDY",3,1,5,6
"Social","Low","24","R_24jFPux1Ro8lIvm",4,2,2,6
"Social","Low","24","R_24kfeQ80ukvZv2y",2,2,4,5
"Social","Low","24","R_25LylmU2vMkw8hu",5,1,7,6
"Social","Low","24","R_25WScvehCh4Uji5",5,1,6,7
"Social","Low","24","R_27OJMmyphe1MPJ9",2,1,3,2
"Social","Low","24","R_27QNj5g70puzChi",5,1,4,5
"Social","Low","24","R_2aDoktnWlgQzDLD",5,1,5,4
"Social","Low","24","R_2af7wuavAJCwAuX",3,1,4,5
"Social","Low","24","R_2AKgXpCPM3DhbWA",3,2,4,4
"Social","Low","24","R_2alamzgEQ6HfEBZ",2,4,2,2
"Social","Low","24","R_2arUSyyZ6Su5zIz",1,1,4,4
"Social","Low","24","R_2bN5UY9UkQoZbPR",1,1,1,1
"Social","Low","24","R_2cjdC0KDNDXzfMg",5,2,3,6
"Social","Low","24","R_2CTF6DYoxo4qp7q",5,1,4,3
"Social","Low","24","R_2EiMriXOE5s1mS9",2,2,4,5
"Social","Low","24","R_2eXAAkEkr0NTtNv",4,4,4,4
"Social","Low","24","R_2OVGSoMSQYDJbeP",4,3,4,7
"Social","Low","24","R_2q4VqWiiCFWajt7",5,4,3,4
"Social","Low","24","R_2QFc9So8uqx7zrt",2,1,4,4
"Social","Low","24","R_2qfRlihaJGKVcaE",4,1,4,7
"Social","Low","24","R_2QlM2cDlNgClEmO",4,3,4,4
"Social","Low","24","R_2qxbXHtlB6qnRoG",5,1,6,7
"Social","Low","24","R_2rHfbD6ikCVgDGH",4,3,5,5
"Social","Low","24","R_2sRYsPQ3NsfMbYg",4,1,3,5
"Social","Low","24","R_2SvmRVhhPSB6SVm",4,4,4,4
"Social","Low","24","R_2tzj1YW66bkKb4m",2,1,4,4
"Social","Low","24","R_2uDqycEYtFxtzCy",5,3,4,5
"Social","Low","24","R_2uO32vZC8Fm6SX9",4,2,5,3
"Social","Low","24","R_2usUVsDp0hI7J1T",3,1,5,5
"Social","Low","24","R_2UWcqZdUPtP72Jk",5,1,5,5
"Social","Low","24","R_2VaVNcQVsiiA9iM",3,1,4,2
"Social","Low","24","R_2VBDEEysrjSJmbH",5,1,3,6
"Social","Low","24","R_2vc51ODstmx0ZSu",1,1,4,2
"Social","Low","24","R_2VjA9TyvLo7kaJ4",7,1,7,7
"Social","Low","24","R_2VmDZQcjOmO2svq",6,5,5,6
"Social","Low","24","R_2wFg9AcQrCu55Sp",1,2,1,6
"Social","Low","24","R_2wNc2mET4n9rGZP",4,1,5,5
"Social","Low","24","R_2WUxRCE94Rnvpbn",3,1,4,4
"Social","Low","24","R_2WZ1HeLze5u5OxP",3,1,5,5
"Social","Low","24","R_2YQdOxrw5qsM48s",4,4,4,4
"Social","Low","24","R_2YqUeVF4AoW9MvB",4,3,3,4
"Social","Low","24","R_2YXqTMKyhy5RBYR",2,2,2,6
"Social","Low","24","R_2z7q1EkCiBzJZ5e",2,3,3,5
"Social","Low","24","R_2zdxiXgY3GkN1sK",5,2,7,4
"Social","Low","24","R_2zdypco37CT9Pr3",1,1,4,1
"Social","Low","24","R_2zIy1c7smtu4An5",2,1,2,2
"Social","Low","24","R_2ZKYsxFJUzWzQzU",6,1,6,6
"Social","Low","24","R_305ItLpTNsERowr",1,1,4,2
"Social","Low","24","R_308fAGXAjvPsvTI",5,4,3,4
"Social","Low","24","R_31QMaLLICfNqbPe",1,1,4,3
"Social","Low","24","R_31YFNJrXl5tw9hx",4,2,1,6
"Social","Low","24","R_33rP9NEIgg90lY8",2,1,4,2
"Social","Low","24","R_3CN3v70gw3Es9oA",1,1,4,3
"Social","Low","24","R_3dX4NtfVHJQLcq4",2,1,4,4
"Social","Low","24","R_3e8Gko0Kv1qSXSL",4,2,3,3
"Social","Low","24","R_3EakufORNoswZxY",3,1,4,1
"Social","Low","24","R_3Eo19xBdodh5BNW",6,1,1,4
"Social","Low","24","R_3EQC0CHAK7OFgFx",1,2,3,2
"Social","Low","24","R_3esQpQ4iuLpdZP4",5,5,3,5
"Social","Low","24","R_3fiKSfwprnbbZVY",2,1,4,5
"Social","Low","24","R_3fTvhseqy5iLar9",2,1,4,2
"Social","Low","24","R_3HzPWTTaGI6vOZj",1,1,4,1
"Social","Low","24","R_3iBZlz1UfBe7Rt4",5,1,7,7
"Social","Low","24","R_3iPBNS4kQ3kfklP",6,1,6,7
"Social","Low","24","R_3Iz85vApvmtC7W9",2,1,4,2
"Social","Low","24","R_3JeccEQZIMqVvoQ",3,3,3,5
"Social","Low","24","R_3jfb7IFXpunnHQ5",3,1,4,3
"Social","Low","24","R_3JJX2QNr3kHHl00",1,1,3,1
"Social","Low","24","R_3jZnIC2F8kbe7Fq",5,1,6,6
"Social","Low","24","R_3k26oKoDIybCKJ6",2,2,3,1
"Social","Low","24","R_3kH9ieEExeYqQQx",2,1,3,4
"Social","Low","24","R_3kijHRU5RXB5dwy",7,2,1,7
"Social","Low","24","R_3kN2XJMRe18Oa9H",3,1,5,5
"Social","Low","24","R_3KpH07rqM0125YP",7,7,1,7
"Social","Low","24","R_3LihcqxHfIfqYMB",5,1,3,6
"Social","Low","24","R_3m9aTnIUqsa9E6W",5,1,6,3
"Social","Low","24","R_3MaOtMe5DfFYsys",3,1,4,3
"Social","Low","24","R_3MLjBNIXIXTFOSn",1,1,4,1
"Social","Low","24","R_3n3oQ1sHVCGZJhk",4,2,3,5
"Social","Low","24","R_3NCbXNAgTCITqgs",2,1,3,5
"Social","Low","24","R_3nee6iFBgYTiFvA",7,1,4,2
"Social","Low","24","R_3nphJhOpYSgX1Rd",1,1,4,6
"Social","Low","24","R_3O1zia7dB2MSGQ1",1,1,5,5
"Social","Low","24","R_3p57s8wWBDXOWW0",3,1,4,2
"Social","Low","24","R_3p57uX9D9NmdMxu",5,3,4,5
"Social","Low","24","R_3PAdZukqJzvYg1U",2,1,3,5
"Social","Low","24","R_3PgGbWzZv82rKcj",1,1,1,4
"Social","Low","24","R_3PiT9o1eAbb45ry",2,1,3,1
"Social","Low","24","R_3PvrWnQpRsMHjvh",4,1,6,5
"Social","Low","24","R_3qHxUqJ2KkOfHAu",3,1,5,5
"Social","Low","24","R_3qsP39qBMQF8DNy",6,1,5,3
"Social","Low","24","R_3qvBRmWKUyBqJMX",3,1,4,5
"Social","Low","24","R_3s4GwzWJliZy7bk",3,2,3,3
"Social","Low","24","R_3s7F7MDpER2HckU",4,1,4,4
"Social","Low","24","R_3smqNeDRxVs5Fwz",1,1,4,3
"Social","Low","24","R_3svMUmnXgfdyq4V",6,2,4,6
"Social","Low","24","R_55cw6PG2lmXZMlP",5,2,5,7
"Social","Low","24","R_5zoLhofyHnPlirn",1,1,4,4
"Social","Low","24","R_6G1wWsstEjM1isF",4,2,4,6
"Social","Low","24","R_6MqjOV3SyUV575n",4,3,4,4
"Social","Low","24","R_8k278Iji5UZaGwF",1,1,3,2
"Social","Low","24","R_9B4REuFFfjrDJSN",5,1,6,6
"Social","Low","24","R_9KNNOgqWsedvUm5",1,1,4,5
"Social","Low","24","R_9MpP6jL8fbY9XiN",1,1,1,7
"Social","Low","24","R_A10vSJbbn9AEKPv",7,1,7,7
"Social","Low","24","R_a3FdPK6jmiTLoSB",2,1,4,4
"Social","Low","24","R_A6w2nJMvpZM9ahP",5,2,4,5
"Social","Low","24","R_A6zWt8C78EJco8h",4,1,4,4
"Social","Low","24","R_AdliR4DkBxZOQSd",5,4,3,5
"Social","Low","24","R_AO5DiOp7eBsA50Z",6,4,2,4
"Social","Low","24","R_bOT4UjYNW1SFosN",1,2,4,4
"Social","Low","24","R_bpckZJOF00rfj5n",5,4,2,6
"Social","Low","24","R_bvE7mA29JbiFeg1",2,1,5,3
"Social","Low","24","R_bxEn0tgUAyPybCh",4,3,4,4
"Social","Low","24","R_C98VjxdSDzxm1PP",1,1,5,6
"Social","Low","24","R_cSGFpisvg3Lt4JP",4,1,7,5
"Social","Low","24","R_db4aG8cjPAbqlyx",3,2,4,4
"Social","Low","24","R_engyRILxkKUj4eR",1,1,4,1
"Social","Low","24","R_ePeqcssZ381hLIB",7,1,7,7
"Social","Low","24","R_eyvoSYoLrurpcA1",6,1,4,6
"Social","Low","24","R_Od4keDsH3ZQZsc1",7,2,5,7
"Social","Low","24","R_ONGtbFrygHo3EaZ",1,1,5,4
"Social","Low","24","R_OvdtH0BhKbbq5nH",2,1,4,3
"Social","Low","24","R_PAH4rmCF2fLYnEl",4,3,3,5
"Social","Low","24","R_pgYFD4xopMcwhNL",1,1,4,5
"Social","Low","24","R_PIe7UuZex8xBzUd",1,1,4,7
"Social","Low","24","R_Q67uqHeuwohxWi5",5,1,6,6
"Social","Low","24","R_qyDSetAMKsEPeWB",4,1,4,1
